Code,Country,Year,Imports,Exports,Producer price,Consumption per capita,GHG,Consumption,continent,GDP per capita,Beef,Pig,Poultry,Sheep
SAU,Saudi Arabia,2000,67922,4042,11266.235,2.894,0.25,85423,Asia,39882.62897,21543,,,
SAU,Saudi Arabia,2001,38880,4571,8584.775,1.76,0.266,53299,Asia,39240.76069,19014,,,
SAU,Saudi Arabia,2002,74942,4439,7746.282,2.735,0.284,85187,Asia,37667.02377,14684,,,
SAU,Saudi Arabia,2003,69622,3386,7783.787,2.69,0.288,86300,Asia,41441.86116,20065,,,
SAU,Saudi Arabia,2004,89822,4072,8966.709,3.255,0.292,107560,Asia,44601.7787,21810,,,
SAU,Saudi Arabia,2005,91152,5756,9428.043,3.011,0.298,102447,Asia,47161.12884,17048,,,
SAU,Saudi Arabia,2006,124177,6372,10700.063,3.778,0.308,132212,Asia,48552.52741,14407,,,
SAU,Saudi Arabia,2007,136769,9481,11563.717,4.035,0.353,145163,Asia,49394.01919,17875,,,
SAU,Saudi Arabia,2008,149736,15688,16408.16,4.022,0.327,148729,Asia,52047.06692,14681,,,
SAU,Saudi Arabia,2009,154043,19161,13738.937,4.032,0.324,153403,Asia,49933.19365,18522,,,
SAU,Saudi Arabia,2010,153795,21579,17266.405,4.388,0.282,171878,Asia,51529.82789,39662,,,
SAU,Saudi Arabia,2011,150056,23815,21423.553,4.186,0.314,169049,Asia,56133.14419,42806,,,
SAU,Saudi Arabia,2012,170638,34712,20101.081,4.463,0.381,185901,Asia,57364.98511,49975,,,
SAU,Saudi Arabia,2013,154455,22131,19099.776,4.248,0.25,182353,Asia,55908.24993,50029,,,
SAU,Saudi Arabia,2014,166735,26300,19879.642,4,0.124,176663,Asia,55726.10231,36227,,,
SAU,Saudi Arabia,2015,167964,12384,18224.549,4.33,0.126,196204,Asia,48611.13147,40624,,,
SAU,Saudi Arabia,2016,154099,11101,17096.601,3.958,0.127,183456,Asia,45484.43843,40458,,,
SAU,Saudi Arabia,2017,150696,16447,17701.735,3.713,0.128,175569,Asia,47306.22232,41321,,,
SAU,Saudi Arabia,2018,149270,15259,17065.921,3.642,0.131,175331,Asia,48735.4605,41320,,,
SAU,Saudi Arabia,2019,161139,12460,17376.46,3.9,0.135,190919,Asia,48948.174,42239,,,
SAU,Saudi Arabia,2020,163155,11276,18344.499,3.913,0.136,194600,Asia,46762.46927,42721,,,
SAU,Saudi Arabia,2021,164522,11182,18111.44,3.913,0.14,197563,Asia,,44224,,,
SAU,Saudi Arabia,2022,167056,11013,18556.412,3.944,0.141,201938,Asia,,45895,,,
SAU,Saudi Arabia,2023,169576,10849,18454.51,3.976,0.144,206341,Asia,,47615,,,
SAU,Saudi Arabia,2024,171770,10711,18317.602,4.009,0.148,210729,Asia,,49671,,,
SAU,Saudi Arabia,2025,173656,10595,18368.324,4.041,0.151,215028,Asia,,51967,,,
SAU,Saudi Arabia,2026,175916,10459,18427.133,4.072,0.153,219259,Asia,,53803,,,
SAU,Saudi Arabia,2027,178177,10327,18470.455,4.104,0.156,223470,Asia,,55620,,,
SAU,Saudi Arabia,2028,180252,10208,18455.209,4.136,0.158,227673,Asia,,57630,,,
SAU,Saudi Arabia,2029,182305,10094,18443.169,4.168,0.161,231827,Asia,,59616,,,
SAU,Saudi Arabia,2030,184241,9988,18432.331,4.2,0.163,235917,Asia,,61664,,,
THA,Thailand,1990,6100,1191,71610.671,3.917,17.603,316450,Asia,4311.669165,311541,,,
THA,Thailand,1991,6605,2588,67439.229,3.901,18.757,318915,Asia,4781.952524,314898,,,
THA,Thailand,1992,5355,4276,68084.224,3.829,19.317,316184,Asia,5233.378204,315105,,,
THA,Thailand,1993,10084,6020,68852.221,4.046,19.749,337227,Asia,5747.092485,333163,,,
THA,Thailand,1994,3651,5487,61511.394,3.259,19.809,274100,Asia,6281.351228,275936,,,
THA,Thailand,1995,3307,5915,58631.534,4.226,17.439,359024,Asia,6864.795079,361631,,,
THA,Thailand,1996,2526,6034,58549.024,3.761,15.413,323100,Asia,7304.166295,326608,,,
THA,Thailand,1997,6158,7481,73921.414,3.272,13.73,284432,Asia,7140.452605,285755,,,
THA,Thailand,1998,23927,4402,91292.559,2.864,11.743,251973,Asia,6589.599786,232448,,,
THA,Thailand,1999,44061,4619,99170.497,2.565,10.359,228252,Asia,6910.331099,188810,,,
THA,Thailand,2000,29448,4660,111760.662,2.217,9.761,199355,Asia,7302.891765,174567,,,
THA,Thailand,2001,32892,4796,129235.74,1.615,9.467,146619,Asia,7648.855172,118523,,,
THA,Thailand,2002,24296,4538,115210.838,1.539,9.876,140815,Asia,8179.397918,121057,,,
THA,Thailand,2003,19218,4780,140544.112,1.547,10.309,142679,Asia,8863.740899,128241,,,
THA,Thailand,2004,67996,8961,136357.283,1.638,10.743,152129,Asia,9608.545695,93094,,,
THA,Thailand,2005,48455,6719,140421.486,1.635,11.258,152806,Asia,10256.33483,111070,,,
THA,Thailand,2006,37790,4894,129428.106,1.719,11.946,161593,Asia,11024.84821,128697,,,
THA,Thailand,2007,11044,19792,112014.737,1.911,12.632,180694,Asia,11869.67445,189442,,,
THA,Thailand,2008,10845,53436,95635.898,1.775,12.861,168672,Asia,12244.81894,211263,,,
THA,Thailand,2009,8471,80362,88200.068,1.785,12.701,170544,Asia,12191.41439,242435,,,
THA,Thailand,2010,17025,93113,94030.881,1.976,12.56,189666,Asia,13195.3711,265754,,,
THA,Thailand,2011,42828,75865,108845.112,1.771,11.586,170787,Asia,13519.12902,203824,,,
THA,Thailand,2012,67305,206864,118818.795,1.613,10.631,156316,Asia,14870.97555,295875,,,
THA,Thailand,2013,118883,146253,120350.115,1.564,9.795,152213,Asia,15407.6654,179583,,,
THA,Thailand,2014,72141,145618,156192.769,1.473,8.951,144058,Asia,15480.21079,217535,,,
THA,Thailand,2015,68720,116606,157843.826,1.557,8.686,152826,Asia,15822.37099,200711,,,
THA,Thailand,2016,43720,119304,132709.282,1.418,8.566,139736,Asia,16616.195,215320,,,
THA,Thailand,2017,42364,94339,128299.229,1.496,9.17,147951,Asia,17422.95235,199926,,,
THA,Thailand,2018,45534,122106,117763.365,1.342,9.143,133059,Asia,18530.21179,209631,,,
THA,Thailand,2019,47230,124072,112806.612,1.086,7.703,107981,Asia,19233.86592,184822,,,
THA,Thailand,2020,68049,122578,103321.593,1.149,7.593,114603,Asia,18236.17611,169133,,,
THA,Thailand,2021,67696,123201,109741.718,1.144,7.405,114273,Asia,,169779,,,
THA,Thailand,2022,68264,122201,110826.431,1.15,7.255,115169,Asia,,169106,,,
THA,Thailand,2023,68042,122589,110500.621,1.155,7.234,115760,Asia,,170307,,,
THA,Thailand,2024,67265,123971,110548.855,1.16,7.192,116415,Asia,,173120,,,
THA,Thailand,2025,66614,125159,111187.479,1.163,7.08,116804,Asia,,175348,,,
THA,Thailand,2026,66619,125150,110611.034,1.167,6.957,117283,Asia,,175813,,,
THA,Thailand,2027,66772,124869,110029.994,1.17,6.831,117688,Asia,,175785,,,
THA,Thailand,2028,66870,124689,109452.068,1.173,6.7,117943,Asia,,175761,,,
THA,Thailand,2029,67008,124438,108816.268,1.175,6.572,118118,Asia,,175547,,,
THA,Thailand,2030,67100,124271,108132.923,1.176,6.444,118187,Asia,,175357,,,
AUS,Australia,1990,885,7614,2213.92,0,1.076,,Oceania,17331.02529,,312116,,
AUS,Australia,1991,4033,6698,1961.37,15.116,1.029,333120,Oceania,17784.51196,,335785,,
AUS,Australia,1992,5754,5941,1910.1,15.233,1.135,339848,Oceania,18175.24943,,340035,,
AUS,Australia,1993,4282,7803,1851.03,15.655,1.076,353308,Oceania,19117.59946,,356829,,
AUS,Australia,1994,4600,7900,1871.93,15.845,1.128,361565,Oceania,20050.27639,,364865,,
AUS,Australia,1995,5600,7100,2376.75,14.982,1.079,345613,Oceania,20876.65666,,347113,,
AUS,Australia,1996,9658,8127,2278.92,14.457,1.027,337128,Oceania,21958.25505,,335597,,
AUS,Australia,1997,13679,10600,1979.97,15.338,1.039,361570,Oceania,22924.77481,,358491,,
AUS,Australia,1998,9539,15022,1864.81,15.291,1.125,364368,Oceania,24171.76719,,369851,,
AUS,Australia,1999,26634,32529,2181.87,14.819,1.068,356959,Oceania,25264.36436,,362854,,
AUS,Australia,2000,38424,40982,2251.85,14.893,1.021,362609,Oceania,26321.44645,,365167,,
AUS,Australia,2001,34686,55509,2446.57,15.227,1.117,374711,Oceania,27373.45972,,395534,,
AUS,Australia,2002,48351,65553,2172.06,16.176,1.195,402354,Oceania,28718.24108,,419556,,
AUS,Australia,2003,74010,70751,2165.32,16.263,1.081,409157,Oceania,29734.72088,,405898,,
AUS,Australia,2004,84040,57145,2331.46,16.302,1.036,415492,Oceania,31308.21052,,388597,,
AUS,Australia,2005,106631,52954,2288.98,17.106,1.032,442540,Oceania,32575.06925,,388863,,
AUS,Australia,2006,110933,53418,2471.03,16.697,1.111,439380,Oceania,34288.86369,,381865,,
AUS,Australia,2007,142742,48648,2408.33,17.471,1.059,468503,Oceania,36544.88598,,374409,,
AUS,Australia,2008,152747,43594,3040.13,15.729,0.98,430159,Oceania,37459.30765,,321006,,
AUS,Australia,2009,177569,36262,2912.52,16.947,0.936,472567,Oceania,40300.75555,,331260,,
AUS,Australia,2010,184259,38151,2686.63,17.188,0.931,488209,Oceania,39301.34112,,342101,,
AUS,Australia,2011,175882,38912,2663.8,16.871,0.929,487484,Oceania,41965.35842,,350514,,
AUS,Australia,2012,195197,34316,2624.11,17.597,0.869,516705,Oceania,42826.78958,,355824,,
AUS,Australia,2013,183723,34131,3004.36,17.087,0.853,509432,Oceania,45902.04795,,359840,,
AUS,Australia,2014,191822,33969,3095.77,17.487,0.938,529017,Oceania,46880.22066,,371164,,
AUS,Australia,2015,221324,33296,3583.02,18.436,0.924,565671,Oceania,46288.33448,,377643,,
AUS,Australia,2016,211642,33904,3379.16,18.481,0.933,574877,Oceania,47339.96921,,397139,,
AUS,Australia,2017,216056,38979,2744.9,18.862,1.011,594504,Oceania,48482.64746,,417427,,
AUS,Australia,2018,217431,42246,2947.58,18.473,1.03,589655,Oceania,50252.84046,,414470,,
AUS,Australia,2019,210121,34238,3923.4,17.906,0.943,578587,Oceania,52203.13229,,402704,,
AUS,Australia,2020,215449,35300,3923.4,18.266,0.964,597149,Oceania,52518.32448,,417000,,
AUS,Australia,2021,213856,36262,3807.789,17.41,0.971,575594,Oceania,,,398000,,
AUS,Australia,2022,216464,36262,3757.145,17.502,0.984,584949,Oceania,,,404747,,
AUS,Australia,2023,219204,37223,3661.198,17.484,0.988,590494,Oceania,,,408513,,
AUS,Australia,2024,221636,37250,3593.241,17.506,0.995,597286,Oceania,,,412900,,
AUS,Australia,2025,224471,37875,3592.351,17.375,0.989,598769,Oceania,,,412173,,
AUS,Australia,2026,228486,38500,3571.637,17.392,0.993,605251,Oceania,,,415265,,
AUS,Australia,2027,232265,39125,3575.392,17.409,0.996,611677,Oceania,,,418536,,
AUS,Australia,2028,236263,39750,3550.787,17.43,1,618232,Oceania,,,421719,,
AUS,Australia,2029,240261,40375,3542.541,17.448,1.003,624610,Oceania,,,424724,,
AUS,Australia,2030,244566,41000,3519.356,17.475,1.006,631288,Oceania,,,427721,,
CAN,Canada,1990,11851,365332,1556.625,20.597,3.272,727255,Americas,,,1079676,,
CAN,Canada,1991,14993,351820,1395.208,20.367,3.203,728207,Americas,,,1068104,,
CAN,Canada,1992,15894,348089,1261.625,22.342,3.337,808460,Americas,,,1139305,,
CAN,Canada,1993,22239,368855,1490.167,21.749,3.383,796018,Americas,,,1140694,,
CAN,Canada,1994,27572,374139,1480.333,22.368,3.317,827632,Americas,,,1178839,,
CAN,Canada,1995,27416,498398,1493.375,21.894,3.555,818604,Americas,,,1289317,,
CAN,Canada,1996,38740,597138,1887.958,20.478,3.649,773374,Americas,,,1329742,,
CAN,Canada,1997,59873,619216,1869.875,20.035,3.615,763960,Americas,25250.25848,,1329813,,
CAN,Canada,1998,64166,681808,1252.667,22.595,3.774,869679,Americas,26310.70443,,1501571,,
CAN,Canada,1999,65213,765319,1249.167,23.669,3.914,919533,Americas,27841.35335,,1618490,,
CAN,Canada,2000,66242,871738,1649.792,22.577,4.063,885382,Americas,29362.94525,,1690948,,
CAN,Canada,2001,89711,978106,1769.292,22.805,4.275,902857,Americas,30214.09251,,1803222,,
CAN,Canada,2002,92632,1117781,1389.792,21.952,4.526,877462,Americas,30963.053,,1912051,,
CAN,Canada,2003,89954,1295200,1363.333,19.811,4.643,799766,Americas,32333.48297,,1998952,,
CAN,Canada,2004,100731,1340254,1709.375,21.006,4.637,856796,Americas,33911.04368,,2097839,,
CAN,Canada,2005,134362,1451923,1535.948,18.148,4.663,748344,Americas,36327.22865,,2075525,,
CAN,Canada,2006,142167,1455000,1251.016,18.442,4.758,769274,Americas,38106.35663,,2070817,,
CAN,Canada,2007,168609,1476200,1211.053,19.695,4.434,831488,Americas,39555.50098,,2147479,,
CAN,Canada,2008,192641,1497746,1219.378,18.701,3.999,799289,Americas,40376.30688,,2107295,,
CAN,Canada,2009,179296,1350305,1175.708,18.482,3.925,799596,Americas,38893.72053,,1962255,,
CAN,Canada,2010,186149,1370206,1434.608,17.28,3.925,756515,Americas,40114.18959,,1934032,,
CAN,Canada,2011,206888,1412901,1651.9,16.741,3.972,741303,Americas,41666.70763,,1967288,,
CAN,Canada,2012,243555,1442871,1594.5,17.435,4.021,780581,Americas,42290.96541,,1982654,,
CAN,Canada,2013,221122,1413408,1705.5,16.326,4.013,738781,Americas,44298.57873,,1938351,,
CAN,Canada,2014,212357,1390920,2131.661,16.093,4.042,735828,Americas,45753.75055,,1927917,,
CAN,Canada,2015,216596,1421288,1665.6,17.994,4.15,831106,Americas,44670.08054,,2030799,,
CAN,Canada,2016,216399,1495654,1582.9,15.995,4.292,746072,Americas,46472.34025,,2029718,,
CAN,Canada,2017,224457,1512016,1713,16.374,4.388,771110,Americas,48317.09658,,2056280,,
CAN,Canada,2018,234362,1484275,1556.2,17.021,4.462,809023,Americas,50239.99105,,2053827,,
CAN,Canada,2019,249153,1496386,1725.8,17.663,4.446,847185,Americas,50660.57779,,2097527,,
CAN,Canada,2020,283899,1732047,1726.5,16.71,4.43,808565,Americas,48072.58376,,2178934,,
CAN,Canada,2021,284292,1658184,1766.981,17.087,4.478,833948,Americas,,,2208274,,
CAN,Canada,2022,285626,1613630,1845.244,16.84,4.373,828785,Americas,,,2161655,,
CAN,Canada,2023,287269,1627070,1827.983,16.95,4.406,841084,Americas,,,2183608,,
CAN,Canada,2024,285931,1630015,1807.78,17.218,4.443,861274,Americas,,,2207104,,
CAN,Canada,2025,287550,1632347,1774.884,17.171,4.44,865728,Americas,,,2211209,,
CAN,Canada,2026,288169,1630050,1734.074,17.086,4.429,868182,Americas,,,2211283,,
CAN,Canada,2027,289097,1639132,1705.881,17.103,4.448,875715,Americas,,,2226400,,
CAN,Canada,2028,289954,1649707,1664.423,17.165,4.476,885576,Americas,,,2246060,,
CAN,Canada,2029,290772,1656304,1631.358,17.284,4.502,898302,Americas,,,2264626,,
CAN,Canada,2030,291579,1662309,1591.753,17.368,4.523,909205,Americas,,,2280808,,
CHL,Chile,1990,30,1529,515673.639,7.148,0.281,121653,Americas,4511.172098,,123152,,
CHL,Chile,1991,102,7734,527143.39,7.005,0.275,121191,Americas,4952.539608,,128823,,
CHL,Chile,1992,175,6337,474920.555,7.474,0.289,131465,Americas,5622.777742,,137628,,
CHL,Chile,1993,317,3511,568925.828,8.059,0.316,144087,Americas,6119.381459,,147281,,
CHL,Chile,1994,205,4448,513272.862,8.626,0.334,156661,Americas,6568.777966,,160904,,
CHL,Chile,1995,1010,2486,520997.227,9.277,0.333,171048,Americas,7351.82983,,172523,,
CHL,Chile,1996,1268,3327,712604.765,9.776,0.371,182829,Americas,8011.572773,,184888,,
CHL,Chile,1997,1468,12193,692439.974,10.457,0.385,198232,Americas,8637.326621,,208958,,
CHL,Chile,1998,1837,15889,485455.942,11.518,0.325,221179,Americas,8995.763222,,235232,,
CHL,Chile,1999,4358,10339,528014.572,12.249,0.366,238122,Americas,8977.116842,,244103,,
CHL,Chile,2000,2895,11344,735322.08,12.879,0.352,253319,Americas,9553.568491,,261768,,
CHL,Chile,2001,699,25855,880550.8,13.979,0.487,278077,Americas,9972.651669,,303233,,
CHL,Chile,2002,990,76951,644561.349,13.669,0.517,274856,Americas,10333.06096,,350817,,
CHL,Chile,2003,545,58317,730775.851,15.14,0.486,307653,Americas,10841.3259,,365425,,
CHL,Chile,2004,1849,77512,857423.586,14.482,0.519,297340,Americas,11812.63413,,373003,,
CHL,Chile,2005,2170,95139,750103.97,15.317,0.577,317788,Americas,12746.58969,,410757,,
CHL,Chile,2006,2258,97268,671383.645,17.777,0.64,372739,Americas,15753.9601,,467749,,
CHL,Chile,2007,4436,118102,659160.146,18.166,0.663,384975,Americas,16941.82983,,498641,,
CHL,Chile,2008,4298,113007,669561.447,19.312,0.626,413686,Americas,16501.80988,,522395,,
CHL,Chile,2009,6448,119399,618291.515,18.514,0.611,400818,Americas,16159.60715,,513769,,
CHL,Chile,2010,17989,96601,752711.295,19.202,0.607,420037,Americas,18161.80924,,498649,,
CHL,Chile,2011,18831,136804,856689.736,18.555,0.633,409959,Americas,20342.56148,,527932,,
CHL,Chile,2012,25415,174094,793522.865,19.501,0.746,435041,Americas,21507.69257,,583720,,
CHL,Chile,2013,49128,158517,849974.176,19.564,0.628,440728,Americas,22439.27325,,550117,,
CHL,Chile,2014,43607,156785,1161855.68,17.873,0.545,406923,Americas,22786.64277,,520101,,
CHL,Chile,2015,46054,168699,880236.07,17.419,0.605,401292,Americas,22698.54566,,523937,,
CHL,Chile,2016,73052,162999,837190.447,17.912,0.586,418156,Americas,23437.59253,,508103,,
CHL,Chile,2017,122625,162413,991993.961,19.277,0.562,456485,Americas,24470.70362,,496273,,
CHL,Chile,2018,99267,190011,789065.419,18.464,0.585,443354,Americas,24740.49615,,534099,,
CHL,Chile,2019,135719,222927,903457.246,18.225,0.581,442831,Americas,25974.73164,,530039,,
CHL,Chile,2020,135889,294654,927235.993,16.955,0.629,415522,Americas,25067.6916,,574286,,
CHL,Chile,2021,141362,283249,1026506.386,17.051,0.603,419975,Americas,,,561861,,
CHL,Chile,2022,136445,293455,1039722.501,17.165,0.611,423628,Americas,,,580638,,
CHL,Chile,2023,131432,304645,1022501.488,17.275,0.618,426322,Americas,,,599536,,
CHL,Chile,2024,126605,316256,1010108.447,17.381,0.625,428709,Americas,,,618360,,
CHL,Chile,2025,123611,323915,996050.271,17.483,0.626,431276,Americas,,,631581,,
CHL,Chile,2026,122701,326317,979850.646,17.585,0.62,434233,Americas,,,637849,,
CHL,Chile,2027,122495,326865,971474.323,17.687,0.611,437476,Americas,,,641845,,
CHL,Chile,2028,122187,327689,955201.114,17.79,0.603,441065,Americas,,,646566,,
CHL,Chile,2029,121834,328638,943423.233,17.894,0.596,444903,Americas,,,651706,,
CHL,Chile,2030,121297,330094,927374.869,18.001,0.59,449059,Americas,,,657856,,
COL,Colombia,1990,1320,5,851812.032,3.155,0.592,133880,Americas,5012.221341,,132565,,
COL,Colombia,1991,440,62,954545.315,3.092,0.593,133804,Americas,5182.769951,,133426,,
COL,Colombia,1992,775,93,897023.929,3.068,0.593,135389,Americas,5408.870682,,134708,,
COL,Colombia,1993,1247,156,1111101.868,3.002,0.591,135075,Americas,5724.016711,,133984,,
COL,Colombia,1994,5265,911,1017140.551,2.97,0.583,136162,Americas,6070.674652,,131796,,
COL,Colombia,1995,6077,833,1205663.349,2.977,0.561,138990,Americas,6401.813731,,133746,,
